text,tag
"giphyupload, love, animation, dog, illustration, drawing, peace, king, doodle, crown, truth, pirate, pencil, leg, thebeatles, johnlennon, linedrawing, yo ho ho, aspaniardintheworks, inhisownwrite, bagone",0
Smaug,1
Smaug,1
Smaug,1
Smaug,1
2028  We think the lady's meant age:::::; at 1st live birth McEneny.,0
"New flower GIF giphygifmaker, giphyattribution, love, happy, art, flower, good, text, thank you, flowers, thanks, rose, thankyou, frame, fine, roses, write, thesolfoundation, the sol foundation, cleans, appricate",0
"New flower GIF giphygifmaker, giphyattribution, love, happy, art, flower, good, text, thank you, flowers, thanks, rose, thankyou, frame, fine, roses, write, thesolfoundation, the sol foundation, cleans, appricate",0
"New flower GIF giphygifmaker, giphyattribution, love, happy, art, flower, good, text, thank you, flowers, thanks, rose, thankyou, frame, fine, roses, write, thesolfoundation, the sol foundation, cleans, appricate",0
"New flower GIF giphygifmaker, giphyattribution, love, happy, art, flower, good, text, thank you, flowers, thanks, rose, thankyou, frame, fine, roses, write, thesolfoundation, the sol foundation, cleans, appricate",0
"New flower GIF giphygifmaker, giphyattribution, love, happy, art, flower, good, text, thank you, flowers, thanks, rose, thankyou, frame, fine, roses, write, thesolfoundation, the sol foundation, cleans, appricate",0
Yeni yaşında senin kadar güzel olsun mutlu sağlıklı yaşlara,0
miss you♥️Have a great day!♥️♥️♥️♥️,0
This :   ✋👁️🦶,0
இந்த பட ஜோக்ஸ் மாதிரி தான்   நான் புடிக்கல புடிக்கல nu ஒரு பொண்ணு கத்த பக்கத்தில் இருந்த பொண்ணு என்ன புடிச்சிக்கோங்கனு கத்த ஒரே சிரிப்பு மழை தான் பஸ்ஸில் ....,0
L'illogicità di un ragionamento tipica di un sinistroide,1
L'illogicità di un ragionamento tipica di un sinistroide,1
"They're a delicacy, Norm. Gladys might be able to get them on a prescription! 😜 Low-fat frozen chunky chips. If you ask, be ready to catch Gladys from falling after 'low fat!'",1
"They're a delicacy, Norm. Gladys might be able to get them on a prescription! 😜 Low-fat frozen chunky chips. If you ask, be ready to catch Gladys from falling after 'low fat!'",1
"AFHA partenaire avec Pfizer, Bayer (entre autres) propose un stage d'escalade à des hémophiles. Je ne vais pas aller au bout tellement c'est ridicule ou je vais finir comme les fouines de Roger Rabbit 😅#roger #rabbit #laughing",0
"AFHA partenaire avec Pfizer, Bayer (entre autres) propose un stage d'escalade à des hémophiles. Je ne vais pas aller au bout tellement c'est ridicule ou je vais finir comme les fouines de Roger Rabbit 😅#roger #rabbit #laughing",1
"AFHA partenaire avec Pfizer, Bayer (entre autres) propose un stage d'escalade à des hémophiles. Je ne vais pas aller au bout tellement c'est ridicule ou je vais finir comme les fouines de Roger Rabbit 😅#roger #rabbit #laughing",1
Discord has some STRANGE ass gifs when you type in HUMP DAY in the Gif search,1
Discord has some STRANGE ass gifs when you type in HUMP DAY in the Gif search,1
A big Happy Birthday Claire 🎈🎉,0
Paris overtakes London as Europe's biggest stock exchange (via [PERSON],0
no... don't tell me you fallen into the gacha.,1
no... don't tell me you fallen into the gacha.,1
なんか違うかな…,0
"giphyupload, love, happy, dance, party, friday, good morning, love you, good night, pug, viernes, sheep, buenos dias, friyay, buenas noches, grumble, cuatsunammy",0
"giphyupload, love, happy, dance, party, friday, good morning, love you, good night, pug, viernes, sheep, buenos dias, friyay, buenas noches, grumble, cuatsunammy",0
"giphyupload, love, happy, dance, party, friday, good morning, love you, good night, pug, viernes, sheep, buenos dias, friyay, buenas noches, grumble, cuatsunammy",0
"giphyupload, love, happy, dance, party, friday, good morning, love you, good night, pug, viernes, sheep, buenos dias, friyay, buenas noches, grumble, cuatsunammy",0
"giphyupload, love, happy, dance, party, friday, good morning, love you, good night, pug, viernes, sheep, buenos dias, friyay, buenas noches, grumble, cuatsunammy",0
"giphyupload, love, happy, dance, party, friday, good morning, love you, good night, pug, viernes, sheep, buenos dias, friyay, buenas noches, grumble, cuatsunammy",0
Nice boots.,0
Nice boots.,0
Nice boots.,0
The EU,1
The EU,1
The EU,1
The EU,1
To je sakra brzo.,0
"giphyupload, happy, fun, coffee, loop, good morning, doodle, start, new day, take off, love coffee, coffee maker, cafetera, 2202, coffee roasted",0
"giphyupload, happy, fun, coffee, loop, good morning, doodle, start, new day, take off, love coffee, coffee maker, cafetera, 2202, coffee roasted",0
"giphyupload, happy, fun, coffee, loop, good morning, doodle, start, new day, take off, love coffee, coffee maker, cafetera, 2202, coffee roasted",0
so mga 40 minutes pa ko ganito? parang recitation lang sa school hahaha,1
so mga 40 minutes pa ko ganito? parang recitation lang sa school hahaha,1
#Sono Bisque Doll Wa Koi Wo Soru #Love You #anime,0
صباح النور والسرور يا احلى من العسل,0
صباح النور والسرور يا احلى من العسل,0
Vi uma coisa no Instagram que fiquei...,1
Vi uma coisa no Instagram que fiquei...,1
Vi uma coisa no Instagram que fiquei...,0
This got to be satire or a bot. Not everything is Trumps fault.    You're giving him free rent in your head.,1
This got to be satire or a bot. Not everything is Trumps fault.    You're giving him free rent in your head.,1
Buenos dias,0
Buenos dias,0
"Katie Hobbs: In charge of votes being counted/ conflict of interest (Kari Lake vs. Katie Hobbs.) Leslie Neilson, pretending to defend the integrity of Arizona's Elections:",1
"Katie Hobbs: In charge of votes being counted/ conflict of interest (Kari Lake vs. Katie Hobbs.) Leslie Neilson, pretending to defend the integrity of Arizona's Elections:",1
Non... une crise hémorroïdaire... je ne supporte plus les trouducs (masculins ou féminins) ouin ouin Quasizéro,1
Non... une crise hémorroïdaire... je ne supporte plus les trouducs (masculins ou féminins) ouin ouin Quasizéro,1
Non... une crise hémorroïdaire... je ne supporte plus les trouducs (masculins ou féminins) ouin ouin Quasizéro,1
Non... une crise hémorroïdaire... je ne supporte plus les trouducs (masculins ou féminins) ouin ouin Quasizéro,1
#happy #birthday #Steve,0
これじゃないのね😅,0
^-^,0
^-^,0
We adore this GIF - it sums up our joy for turning your app idea into a reality 🙌❤️,0
"giphyupload, reaction, happy, cute, dog, sweet, dogs, puppy, waiting, doggo, sitting, woof, sit",0
"giphyupload, reaction, happy, cute, dog, sweet, dogs, puppy, waiting, doggo, sitting, woof, sit",0
😍😍😍😍😍😍😍❤️😘😘😘😘🤤🤤🤤🤤🤤🤤🔥🔥🔥🔥🔥🔥,0
最近お気に入りのこのgif、きららの中でブルアカ（ぶるぶるあかちゃん）ってよんでる,1
最近お気に入りのこのgif、きららの中でブルアカ（ぶるぶるあかちゃん）ってよんでる,1
最近お気に入りのこのgif、きららの中でブルアカ（ぶるぶるあかちゃん）ってよんでる,0
"תודה, יוסי.  רחוב  גור  מאז ולתמיד!",0
Good morning!❤️Enjoy your day! Miss you💋,0
are you still speaking ?,1
are you still speaking ?,1
are you still speaking ?,1
are you still speaking ?,1
Boo and Bears will stream 14 hours a day Mondays to Saturdays soon. It is going to be lit #TwitchStreamers #TwitchHustlers  #TwitchWriters,0
Boo and Bears will stream 14 hours a day Mondays to Saturdays soon. It is going to be lit #TwitchStreamers #TwitchHustlers  #TwitchWriters,0
Typical democrat women when they don’t get their way and like the mature intelligent people they cry like the babies they are..,1
Typical democrat women when they don’t get their way and like the mature intelligent people they cry like the babies they are..,1
"On today's weather report, it's 91°F outside, we are currently experiencing sunny and warm weather in Reno. It's fair out there, better carry your sandals.",1
"On today's weather report, it's 91°F outside, we are currently experiencing sunny and warm weather in Reno. It's fair out there, better carry your sandals.",1
Tada,0
"On the off chance you haven't looked outside today, it's 119°F outside, in an hour the weather will be mostly cloudy in Miami. It's nasty out there, we recomend bringing your sunglasses.",0
"Eh, ratio's just 0.007060359955923764. Do better next time.",1
"Eh, ratio's just 0.007060359955923764. Do better next time.",1
Hot buttered soul.,0
Rona chaalu kare. Chaman Chumtiye.,1
Rona chaalu kare. Chaman Chumtiye.,1
Rona chaalu kare. Chaman Chumtiye.,1
Rona chaalu kare. Chaman Chumtiye.,1
😊 Search the app/website [PERSON] for “Framber” or you can visit this link:,0
😊 Search the app/website [PERSON] for “Framber” or you can visit this link:,0
😊 Search the app/website [PERSON] for “Framber” or you can visit this link:,0
#Mc Cain #frankstein #monster,0
"Well Republicans, I wanted to make sure that you got the Red Wave that you were running around talking, and talking, and laughing, and talking so much about over the last year. You’re welcome!",0
“选择大于努力”，这句话很流行，其实更重要的一句是“嗅觉优先于选择”，以及“sense更甚于嗅觉”。sense就是那种醍醐灌顶，不需经过嗅觉，分析直接达成make的，所以英文里常用说法“make sense”。Does that make sense?,1
“选择大于努力”，这句话很流行，其实更重要的一句是“嗅觉优先于选择”，以及“sense更甚于嗅觉”。sense就是那种醍醐灌顶，不需经过嗅觉，分析直接达成make的，所以英文里常用说法“make sense”。Does that make sense?,1
“选择大于努力”，这句话很流行，其实更重要的一句是“嗅觉优先于选择”，以及“sense更甚于嗅觉”。sense就是那种醍醐灌顶，不需经过嗅觉，分析直接达成make的，所以英文里常用说法“make sense”。Does that make sense?,0
“选择大于努力”，这句话很流行，其实更重要的一句是“嗅觉优先于选择”，以及“sense更甚于嗅觉”。sense就是那种醍醐灌顶，不需经过嗅觉，分析直接达成make的，所以英文里常用说法“make sense”。Does that make sense?,1
“选择大于努力”，这句话很流行，其实更重要的一句是“嗅觉优先于选择”，以及“sense更甚于嗅觉”。sense就是那种醍醐灌顶，不需经过嗅觉，分析直接达成make的，所以英文里常用说法“make sense”。Does that make sense?,1
Welcome back Gurudev ....You r Ultimate ....,0
I'd love to see a subtitled version of this to see what the locals are saying about the ice.,1
I'd love to see a subtitled version of this to see what the locals are saying about the ice.,1
Happy Saturday Frients!!,0
"Your kind of guy? Although if you're a Millennial, you may have to Google it!",0
"Well, looks like it's 72°F outside, in an hour the weather will be clear skies in Portland. It's hot, wear your sunhat.",0
"""I’ll leave tomorrow’s problems to tomorrow’s me.""",1
"""I’ll leave tomorrow’s problems to tomorrow’s me.""",1
"Well, looks like it's 88°F outside, in the next 20 minutes it will start to be sunny in Honolulu. It's it's gunna be a sunny one, better not forget your swimming trunks.",0
"Well, looks like it's 88°F outside, in the next 20 minutes it will start to be sunny in Honolulu. It's it's gunna be a sunny one, better not forget your swimming trunks.",0
"Well, looks like it's 88°F outside, in the next 20 minutes it will start to be sunny in Honolulu. It's it's gunna be a sunny one, better not forget your swimming trunks.",1
"Well, looks like it's 88°F outside, in the next 20 minutes it will start to be sunny in Honolulu. It's it's gunna be a sunny one, better not forget your swimming trunks.",1
Hahaaa yeah goodonya Chaina,1
Hahaaa yeah goodonya Chaina,1
Hahaaa yeah goodonya Chaina,1
Hahaaa yeah goodonya Chaina,1
Hahaaa yeah goodonya Chaina,1
Hahaaa yeah goodonya Chaina,1
It is not normal. But when you only have this happening in that persons head.. well then you might start to understand why it acts the way it does. [PERSON],1
It is not normal. But when you only have this happening in that persons head.. well then you might start to understand why it acts the way it does. [PERSON],1
"It looks like his face clippy microsoft seems to look sad, how can it make him smile 😂",0
"On the off chance you haven't looked outside today, it's 117°F outside, in an hour the weather will be mostly cloudy in Orlando. It's a rainy one, don't forget your sunglasses.",1
"On the off chance you haven't looked outside today, it's 117°F outside, in an hour the weather will be mostly cloudy in Orlando. It's a rainy one, don't forget your sunglasses.",1
inspiration,0
I did vote yes vape glycol is what the teacher use to clean the tables with lol,0
"Hi folks, it's 33°F outside, tomorrow morning we will experience partly cloudy in Fort Worth. It's a chilly one, carry your stockings.",0
"Hi folks, it's 33°F outside, tomorrow morning we will experience partly cloudy in Fort Worth. It's a chilly one, carry your stockings.",0
"Hi folks, it's 33°F outside, tomorrow morning we will experience partly cloudy in Fort Worth. It's a chilly one, carry your stockings.",1
"Hi folks, it's 33°F outside, tomorrow morning we will experience partly cloudy in Fort Worth. It's a chilly one, carry your stockings.",1
RIP BOZO,0
Its Paper 💵Bitch monday. This is for all of you bitch 👉#Chevy Chase #Fuck You #Christmas Vacation,1
Its Paper 💵Bitch monday. This is for all of you bitch 👉#Chevy Chase #Fuck You #Christmas Vacation,1
Its Paper 💵Bitch monday. This is for all of you bitch 👉#Chevy Chase #Fuck You #Christmas Vacation,1
